id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,receipt_id,total_cost,discount,date_time
60129542173,30,The Wine Cellar,85945,ES,Barcelona,41.386,2.167,a57606a6-0179-4f47-859b-5e3cbe7d5321,14.70,0.15,2022-08-05T01:07:20.000Z
214748364823,24,The Fisherman's Catch,23242,ES,Barcelona,41.398,2.189,38eb9622-9d9e-4b3f-9020-2f4d8b6b25fe,12.80,0.05,2021-10-24T19:28:17.000Z
223338299443,52,The Red Door,71667,GB,London,51.508,-0.131,6f0e63a4-314a-4271-ac9a-ccdbaef4f0cf,21.27,0.0,2021-10-25T13:21:04.000Z
68719476766,31,Bistro 42,44516,IT,Milan,45.450,9.170,79119fd5-e203-40fc-a367-de0cb15321cb,7.11,0.0,2021-10-08T14:33:09.000Z
51539607588,37,Cafe Crepe,1672,AT,Vienna,48.179,16.412,6f444132-52b4-439c-a016-6ffa980e15a3,28.50,0.0,2022-09-21T02:18:17.000Z
77309411340,13,The Firehouse,63415,US,Cushing,35.986,-96.742,f0990569-2cb8-4fac-8770-d9185b4f62b5,2.18,0.0,2022-08-10T16:45:38.000Z
42949672964,5,The Hungry Hippo,99501,US,Lumberton,34.670,-79.003,d38e765c-c618-486b-a0a5-6dad59ce88d1,5.92,0.0,2022-09-11T13:19:13.000Z
111669149703,8,The Green Olive,22875,US,Birmingham,33.520,-86.809,6a86f83f-559f-4a4c-9b40-ebe591925073,10.12,0.15,2021-10-19T00:36:01.000Z
188978561094,71,Fire and Spice,5034,GB,London,51.505,-0.219,63fc64d7-2933-4c3e-b9ed-c29acaa7bb88,19.23,0.0,2022-09-19T00:43:27.000Z
188978561100,77,Harvest Kitchen,5034,GB,London,51.527,-0.136,8eac0016-d963-42fb-8718-2edf9639a2fc,16.19,0.15,2021-10-20T05:22:49.000Z
77309411340,13,The Firehouse,63415,US,Cushing,35.986,-96.742,6df02839-cc7c-48c3-b9bf-5f28b89b4624,9.22,0.0,2022-08-07T20:44:15.000Z
111669149751,56,The Waffle House,22875,GB,London,51.496,-0.170,01be5604-53ab-4ab5-9eea-09831f93c50d,5.70,0.15,2022-09-20T08:31:38.000Z
223338299406,15,The Pearl Kitchen,71667,US,Columbus,40.007,-82.865,73bdda85-f3e7-4fc7-9851-829fa06cbdfe,6.48,0.0,2021-10-02T12:01:10.000Z
137438953504,33,The Blue Elephant,17484,US,Park City,45.532,4.279,da94c914-7113-4e3e-8613-e74ede8f33ce,3.58,0.1,2022-09-17T07:58:08.000Z
25769803795,20,The Brasserie,95123,ES,Barcelona,41.385,2.179,c1b5806e-fde7-468c-8e77-29196a15622b,8.77,0.0,2021-10-02T21:29:44.000Z
188978561094,71,Fire and Spice,5034,GB,London,51.505,-0.219,47101048-b53e-4ee0-bc45-b09f8466507d,15.53,0.0,2022-09-12T02:52:30.000Z
42949672972,13,The Firehouse,99501,US,El Cerrito,37.915,-122.311,6d8def92-c7b2-434c-affe-8819cc77e87c,24.27,0.0,2021-10-22T09:51:53.000Z
42949672997,38,Cafe Viva,99501,IT,Milan,45.469,9.187,2511df34-2ce2-4aab-90fc-c89bf55f0d5b,0.54,0.0,2022-09-04T02:45:22.000Z
137438953480,9,The Grill House,17484,US,San Francisco,37.800,-122.436,2125caf8-c835-4e86-ab06-c6289233d2ef,16.96,0.15,2022-09-27T01:19:52.000Z
42949672997,38,Cafe Viva,99501,IT,Milan,45.469,9.187,7aa637e1-4e27-4a1e-9223-3084df9d8201,8.85,0.0,2021-10-23T18:01:31.000Z
8589934640,49,The Olive Tree,21234,FR,Paris,48.880,2.321,3b8942f0-1b43-4383-a353-49e644d63a5a,22.13,0.15,2021-10-28T09:09:53.000Z
188978561078,55,The Steak House,5034,FR,Paris,48.841,2.299,d5f3e46d-a82a-46fd-a244-9702a021cefb,14.02,0.0,2022-08-13T03:51:50.000Z
231928233992,9,The Grill House,58574,US,Blackwell,36.812,-97.298,679782a0-f626-42af-83c9-975050af4053,4.38,0.0,2022-08-14T14:10:26.000Z
42949672964,5,The Hungry Hippo,99501,US,Lumberton,34.670,-79.003,bafe4f7b-9cb1-4ef3-9be0-65dd2a1caa6c,22.13,0.0,2022-09-10T01:33:15.000Z
42949672997,38,Cafe Viva,99501,IT,Milan,45.469,9.187,7d61e0fc-4ccf-43a5-92a5-c7ee237c1144,17.62,0.0,2022-08-19T00:20:17.000Z
8589934640,49,The Olive Tree,21234,FR,Paris,48.880,2.321,193de720-f920-475a-9213-38f70c91a897,7.26,0.05,2021-10-03T17:39:11.000Z
68719476766,31,Bistro 42,44516,IT,Milan,45.450,9.170,249995ff-b1f2-498e-8f29-31c799136dac,25.50,0.0,2022-08-16T11:45:38.000Z
120259084292,5,The Hungry Hippo,40542,US,Houston,29.768,-95.460,4151299e-644b-4684-a0d5-17567c0e891a,0.19,0.15,2021-10-02T20:34:35.000Z
188978561093,70,Earth and Vine,5034,GB,London,51.502,-0.158,43276600-5ac9-4004-b74e-e6c90e9002c4,1.38,0.15,2021-10-13T19:07:10.000Z
25769803795,20,The Brasserie,95123,ES,Barcelona,41.385,2.179,f9893790-b109-4c3f-9f2c-9d1fda55ce65,13.75,0.05,2022-09-01T22:07:53.000Z
85899345945,26,The Silver Spoon,80392,US,Newburgh,41.505,-74.073,3c4a70be-207f-46a9-8222-09401c5bc1e4,25.01,0.15,2021-10-01T17:08:20.000Z
231928233997,14,The Gourmet Garden,58574,US,Stirling City,39.904,-121.527,66e370be-e3ad-4401-a654-519da0262dbc,24.68,0.15,2022-08-10T11:56:22.000Z
94489280566,55,The Steak House,49283,GB,London,51.501,-0.163,1d2f1397-14da-4a1a-8bb4-151bdb94c9d3,4.43,0.15,2021-10-10T10:47:14.000Z
13,14,The Gourmet Garden,18235,US,Champaign,40.131,-88.244,8a19185a-9655-40b8-a623-779ee394fe53,15.17,0.0,2021-10-26T00:07:24.000Z
25769803787,12,The Wooden Spoon,95123,US,Napa,38.283,-122.289,1f96cddc-f928-4ec5-8422-8d523b0b8309,18.16,0.0,2022-09-10T03:54:01.000Z
214748364823,24,The Fisherman's Catch,23242,ES,Barcelona,41.398,2.189,5b0375cb-a3bb-4378-a789-c42b0597f93c,5.98,0.05,2021-10-17T03:45:54.000Z
128849018915,36,Blue Ocean Grill,14894,US,Belle Fourche,44.663,-103.854,64cd49d8-ba77-4b62-a17d-8d7b463ad11a,1.42,0.15,2021-10-31T06:18:14.000Z
137438953524,53,The Red Rooster,17484,GB,London,51.511,-0.131,e91ee108-425e-441f-aaba-824675183be0,10.73,0.0,2021-10-06T21:20:50.000Z
77309411381,54,The Spice House,63415,FR,Paris,48.884,2.333,09fd9407-c8f3-4efe-b159-1508ae2593bf,0.26,0.15,2022-08-18T14:23:10.000Z
8589934661,70,Earth and Vine,21234,NL,Amsterdam,52.351,4.873,2401b8a3-901e-48ed-bef6-c04d541b421d,22.02,0.0,2022-09-01T06:11:41.000Z
188978561035,12,The Wooden Spoon,5034,US,Lavonia,34.445,-83.121,b5bb2187-ab4f-4391-bb59-52baf0722fa9,16.50,0.0,2021-10-02T02:53:09.000Z
85899345937,18,The Harvest Room,80392,US,Columbia,39.176,-76.847,382e921b-48fa-4b92-9b9f-05340fb61f57,10.06,0.0,2022-09-17T06:46:42.000Z
85899345954,35,Basilica Bistro,80392,IT,Milan,45.451,9.161,26156c50-2aea-44ca-9a1e-2a12bb2e0127,11.08,0.0,2021-10-11T02:19:11.000Z
197568495683,68,Delish Cafe,30694,FR,Paris,48.876,2.346,1f9ee3b5-b41d-406f-838a-8c0b839b7bb1,12.74,0.0,2021-10-05T23:19:28.000Z
266287972380,29,The Olive Branch,70700,US,Coudersport,41.773,-78.021,b5d229c3-2275-4192-bb88-9e135f6a697b,3.40,0.0,2021-10-06T13:40:19.000Z
188978561078,55,The Steak House,5034,FR,Paris,48.841,2.299,c3b20e1b-ab71-43c0-a961-c2b118725be6,21.66,0.15,2021-10-02T03:09:24.000Z
77309411340,13,The Firehouse,63415,US,Cushing,35.986,-96.742,b92ad2ad-ed4e-480f-98be-e548e28efc79,15.62,0.05,2021-10-24T19:04:22.000Z
17179869184,1,Savoria,66775,US,Arvada,-8.700,115.164,d0454f6c-7af2-4238-a356-2499cc5ecc41,24.58,0.0,2022-09-20T00:34:52.000Z
154618822700,45,The Green Bean,69842,US,Mott,46.375,-102.336,2df877eb-6152-46a4-ba6e-ffa6aa7c1902,15.03,0.0,2022-08-29T00:48:13.000Z
120259084316,29,The Olive Branch,40542,IT,Milan,45.466,9.159,01e0848a-d837-44f7-8418-0cb4c0cd8718,2.64,0.0,2022-08-07T02:55:52.000Z
188978561078,55,The Steak House,5034,FR,Paris,48.841,2.299,8a9f7ea6-b777-472a-9155-c10d6fdc2315,14.93,0.0,2021-10-16T05:39:47.000Z
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.371,4.894,443ba72c-b15b-416e-8559-1399d1023261,7.89,0.0,2022-08-16T13:12:30.000Z
60129542173,30,The Wine Cellar,85945,ES,Barcelona,41.386,2.167,9fa34fd2-00a9-491c-adc0-2c5798b7f5bc,20.97,0.05,2022-08-29T17:11:29.000Z
85899345931,12,The Wooden Spoon,80392,US,Petersburg,37.230,-77.393,bfe7d96b-278f-45a7-8d44-2d657e437679,22.28,0.0,2022-09-15T15:46:03.000Z
13,14,The Gourmet Garden,18235,US,Champaign,40.131,-88.244,208ec8a4-abd3-4b72-8ed3-e41dca839b44,19.71,0.0,2022-08-15T21:38:49.000Z
42949672964,5,The Hungry Hippo,99501,US,Lumberton,34.670,-79.003,cabf62b3-df32-43c2-8540-cd8608fd7d57,21.36,0.0,2021-10-10T09:30:51.000Z
51539607588,37,Cafe Crepe,1672,AT,Vienna,48.179,16.412,1c1f88f0-6d56-471c-93e2-372cddc7280d,11.20,0.0,2021-10-13T08:55:37.000Z
188978561078,55,The Steak House,5034,FR,Paris,48.841,2.299,d7ea9d6e-2680-4b3d-8515-f63fcdc2bce7,18.22,0.05,2021-10-13T05:55:50.000Z
231928233992,9,The Grill House,58574,US,Blackwell,36.812,-97.298,328879c4-035a-4f27-a06b-88708198f924,20.85,0.05,2022-08-19T05:58:29.000Z
77309411329,2,Bella Cucina,63415,US,Bowling Green,27.598,-81.824,1bd2e485-2aee-4bdf-a28a-42dad6922e47,18.62,0.0,2022-09-22T18:12:40.000Z
25769803808,33,The Blue Elephant,95123,US,Clinton Township,42.623,-82.866,6142b26a-0469-45e5-a869-bb6d70d873a5,26.45,0.15,2021-10-14T17:56:08.000Z
137438953495,24,The Fisherman's Catch,17484,US,Colchester,44.514,-73.183,b7d1c0bc-0ea9-4ef4-b294-95a3e874408e,28.45,0.0,2021-10-01T23:21:32.000Z
146028888106,43,The Food House,6723,IT,Milan,45.465,9.191,91705b0e-e15e-4c9b-ac43-24e8cdfb229a,2.81,0.15,2022-09-27T09:28:32.000Z
188978561094,71,Fire and Spice,5034,GB,London,51.505,-0.219,11c50c49-352f-4d34-9f63-d7b059c39278,14.06,0.0,2021-10-20T02:50:25.000Z
163208757262,15,The Pearl Kitchen,48721,US,Sainte Genevieve,37.968,-90.057,37c0ac92-d9d1-4cf7-8f35-ba0808350b9d,25.85,0.0,2021-10-08T02:32:09.000Z
18,19,The Tasting Room,18235,US,Kearney,40.683,-99.085,1d2c74eb-9aa8-4fcc-8d77-b3fe3b94e67b,21.05,0.0,2022-08-23T14:31:35.000Z
85899345932,13,The Firehouse,80392,US,Lebanon,37.659,-92.668,fd101921-431d-45ff-9a87-f241fd095be7,29.20,0.1,2022-08-02T20:15:02.000Z
154618822695,40,Crimson Cafe,69842,IT,Milan,45.484,9.200,18daf196-8093-48c1-b0ff-b4048ea23ca1,10.36,0.0,2021-10-24T14:50:05.000Z
154618822661,6,The Daily Grind,69842,US,Millbrook,32.460,-86.384,7bef4c8f-4a80-491d-9d21-e809e9c33dfd,26.71,0.0,2022-09-26T05:36:10.000Z
188978561035,12,The Wooden Spoon,5034,US,Lavonia,34.445,-83.121,6345d7af-ba16-41be-ae5e-2198fc686d28,28.18,0.1,2021-10-15T15:01:43.000Z
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.371,4.894,69346f18-7a9c-429c-b7ef-7f065b4ec9c6,4.28,0.0,2022-08-30T20:56:09.000Z
188978561051,28,The Spicy Pickle,5034,ES,Barcelona,41.383,2.171,c9766317-738b-40a8-8c34-134d9a4fc0e6,1.77,0.05,2022-09-25T00:29:12.000Z
171798691877,38,Cafe Viva,28451,AT,Vienna,48.197,16.367,66457b04-2f57-4baf-8134-a2c834907d9d,26.05,0.0,2022-09-30T14:00:28.000Z
214748364841,42,The Daily Scoop,23242,AT,Vienna,48.222,16.357,854de9e7-d2e6-48ec-8b2b-9f5da29387aa,6.70,0.0,2021-10-02T04:23:27.000Z
231928233989,6,The Daily Grind,58574,US,Ada,34.786,-96.670,b67b977c-9900-40e6-b99d-1f8b5cf85fc7,23.65,0.0,2021-10-27T06:59:18.000Z
128849018885,6,The Daily Grind,14894,US,Raleigh,35.950,-78.543,9a9580e9-21df-48f2-acf6-bc28c20673c1,2.02,0.15,2021-10-03T10:34:16.000Z
51539607588,37,Cafe Crepe,1672,AT,Vienna,48.179,16.412,2f67ed5d-1a78-489b-bd5b-16540448277c,25.39,0.05,2022-09-09T02:45:23.000Z
25769803787,12,The Wooden Spoon,95123,US,Napa,38.283,-122.289,f9fa0a36-53d9-4dab-80c4-2f6cd761cb7f,26.44,0.05,2021-10-30T03:27:20.000Z
223338299443,52,The Red Door,71667,GB,London,51.508,-0.131,c26e6640-d9d4-483d-a71c-be9910c37407,25.82,0.15,2022-08-12T22:29:20.000Z
171798691863,24,The Fisherman's Catch,28451,US,Austin,43.682,-92.984,0d90d292-3135-4915-8cde-e04431e1a848,18.80,0.15,2022-09-18T09:32:34.000Z
206158430212,5,The Hungry Hippo,76199,US,Jacksonville,30.480,-81.649,c80dc9bf-af02-4796-ba20-5f3c56a69494,13.14,0.0,2021-10-25T18:55:45.000Z
171798691877,38,Cafe Viva,28451,AT,Vienna,48.197,16.367,b4e6ac29-5d94-4418-8328-c93fdee7a221,4.85,0.0,2022-09-05T00:26:34.000Z
188978561093,70,Earth and Vine,5034,GB,London,51.502,-0.158,b41e2ed1-878a-4875-9cbb-32004d46aa68,7.29,0.15,2022-08-21T00:04:25.000Z
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.371,4.894,5429f05a-99c4-4151-b769-a7e48c1cc222,2.09,0.15,2022-09-10T07:17:46.000Z
120259084316,29,The Olive Branch,40542,IT,Milan,45.466,9.159,26051ddb-dcf3-4b8e-a7de-1fd9af945058,11.69,0.15,2021-10-14T09:13:19.000Z
103079215108,5,The Hungry Hippo,1670,US,Gulfport,30.425,-89.093,f6e03817-2bac-4329-b9fc-c6eb7ab656fd,28.15,0.0,2021-10-08T06:24:39.000Z
111669149700,5,The Hungry Hippo,22875,US,Tucson,32.220,-110.877,d70a59ff-18e3-4fc4-8322-91c8c50970d6,3.77,0.15,2021-10-23T11:07:52.000Z
257698037813,54,The Spice House,29989,FR,Paris,48.866,2.333,4d4d468f-1657-4f5d-bed5-f9099b5fdb73,25.96,0.0,2022-09-27T04:55:08.000Z
103079215126,23,The Hungry Pig,1670,US,Somerset,37.072,-84.618,0f96d620-f69e-443b-a5ca-642c7404ecc6,8.54,0.0,2021-10-02T05:01:25.000Z
231928233997,14,The Gourmet Garden,58574,US,Stirling City,39.904,-121.527,13f6d751-7379-4682-b7cb-50d6f56c3735,19.45,0.15,2022-08-13T10:49:39.000Z
77309411340,13,The Firehouse,63415,US,Cushing,35.986,-96.742,38083f24-68af-420d-9c0b-2f4aa8acf388,16.28,0.05,2022-08-13T06:22:20.000Z
154618822688,33,The Blue Elephant,69842,US,Oswego,43.458,-76.509,efdd6617-c8e9-42b7-9ed9-7eae78722d0f,16.38,0.15,2021-10-11T21:11:49.000Z
146028888106,43,The Food House,6723,IT,Milan,45.465,9.191,7fa1b025-e113-4cb6-a550-5fde1c8da35e,19.26,0.05,2021-10-29T08:59:13.000Z
197568495683,68,Delish Cafe,30694,FR,Paris,48.876,2.346,23bd5751-0b49-4d1d-9421-f70f9c025b1f,12.20,0.05,2022-09-06T02:51:16.000Z
8589934661,70,Earth and Vine,21234,NL,Amsterdam,52.351,4.873,411e9dfc-c40a-4c3f-a494-6e714f7ccf3b,28.12,0.0,2022-09-19T09:31:31.000Z
188978561093,70,Earth and Vine,5034,GB,London,51.502,-0.158,23922187-d100-4d85-8108-dae69851f434,27.06,0.0,2021-10-15T16:36:52.000Z
85899345954,35,Basilica Bistro,80392,IT,Milan,45.451,9.161,bb2801a6-2ce1-4da6-936d-21e99bc3cd8a,23.16,0.0,2021-10-20T02:42:09.000Z
197568495656,41,The Daily Bread,30694,IT,Milan,45.486,9.200,347d54f1-d6da-4a32-926b-5ca267a49411,13.36,0.05,2022-08-08T23:19:14.000Z
223338299406,15,The Pearl Kitchen,71667,US,Columbus,40.007,-82.865,9dc974b7-a4d8-4fdb-b0cc-00e187811901,0.52,0.0,2021-10-03T17:51:20.000Z
8589934661,70,Earth and Vine,21234,NL,Amsterdam,52.351,4.873,db77a956-18de-427e-9df9-cb3432bdd8e0,11.45,0.0,2021-10-23T06:54:50.000Z
111669149751,56,The Waffle House,22875,GB,London,51.496,-0.170,66fc9395-9f63-4914-aba4-5854bab93579,25.05,0.05,2021-10-11T20:09:13.000Z
137438953504,33,The Blue Elephant,17484,US,Park City,45.532,4.279,7fb1f498-6623-4c25-b512-6c942431891f,12.42,0.0,2022-08-01T18:57:41.000Z
120259084310,23,The Hungry Pig,40542,ES,Barcelona,41.394,2.156,9cbc618e-c5e1-4524-972e-f9879bd8f3b0,1.50,0.0,2022-08-18T23:34:32.000Z
146028888106,43,The Food House,6723,IT,Milan,45.465,9.191,a04529ea-74b1-42c1-ac5d-714696a65eab,7.38,0.05,2022-08-24T18:47:12.000Z
171798691862,23,The Hungry Pig,28451,US,Fennville,42.621,-86.212,b6a1009c-645d-4e11-beb2-a2c45bb40cda,28.54,0.0,2022-09-04T04:49:05.000Z
17179869184,1,Savoria,66775,US,Arvada,-8.700,115.164,1fde107a-918a-4307-832c-82a3613ca04a,28.12,0.0,2021-10-09T09:53:18.000Z
223338299443,52,The Red Door,71667,GB,London,51.508,-0.131,31d3503f-1f98-49e4-96eb-e5651a7fbcc3,16.68,0.0,2022-08-22T21:18:44.000Z
137438953524,53,The Red Rooster,17484,GB,London,51.511,-0.131,e8d70686-9f73-42f1-ad78-d8fc3ce99fc1,16.39,0.0,2021-10-22T17:34:38.000Z
188978561035,12,The Wooden Spoon,5034,US,Lavonia,34.445,-83.121,5bd1420a-1a13-478f-84de-0875031de3df,15.93,0.15,2021-10-01T03:26:06.000Z
197568495683,68,Delish Cafe,30694,FR,Paris,48.876,2.346,5e5738df-516b-418d-978e-25a5ceb5b01a,12.63,0.05,2021-10-20T03:05:49.000Z
68719476790,55,The Steak House,44516,GB,London,51.513,-0.100,bf481d7a-7f52-46a7-8dca-78bf87e0f176,3.85,0.15,2022-09-08T05:38:26.000Z
154618822661,6,The Daily Grind,69842,US,Millbrook,32.460,-86.384,23d8d0d2-e1ab-4a7e-ad1c-24e9db824f91,28.69,0.0,2022-09-01T01:51:16.000Z
154618822671,16,The Spice Tree,69842,US,Branson,36.643,-93.288,2183a5e2-7377-4b46-9ef3-b53fbd0311b4,2.56,0.15,2021-10-04T09:35:11.000Z
146028888114,51,The Pizzeria,6723,US,Leavenworth,47.196,-120.944,3f2f4602-0f7d-4384-94ba-b96ae58656e8,27.18,0.15,2022-09-10T16:37:15.000Z
103079215108,5,The Hungry Hippo,1670,US,Gulfport,30.425,-89.093,8bdeba5f-e26e-42bb-9853-b2bdb6c6999d,28.97,0.05,2021-10-22T21:07:39.000Z
13,14,The Gourmet Garden,18235,US,Champaign,40.131,-88.244,6307f77b-6811-4d8b-9fce-48253b8a29b3,16.58,0.0,2021-10-06T06:03:17.000Z
77309411341,14,The Gourmet Garden,63415,US,Bull Shoals,36.382,-92.591,0dc9d052-e004-47d0-9d3d-f502b7513c85,4.76,0.15,2022-08-01T20:39:43.000Z
103079215109,6,The Daily Grind,1670,US,Gatesville,31.434,-97.715,fc232f33-7fc7-4c9a-b1f3-44c45fe94491,9.98,0.15,2021-10-02T13:58:16.000Z
188978561051,28,The Spicy Pickle,5034,ES,Barcelona,41.383,2.171,29283fc4-8670-4e10-bf92-cf2879daaf9a,21.77,0.05,2022-09-22T13:24:59.000Z
231928233992,9,The Grill House,58574,US,Blackwell,36.812,-97.298,a36392f3-dc2d-4a60-9d23-64e0fc89dd44,10.86,0.0,2021-10-24T04:11:19.000Z
223338299406,15,The Pearl Kitchen,71667,US,Columbus,40.007,-82.865,6b044c98-65fe-4ec4-90e2-0b74c1abfee4,13.16,0.15,2021-10-04T23:41:59.000Z
85899345937,18,The Harvest Room,80392,US,Columbia,39.176,-76.847,bd9382eb-c902-4edf-9dde-aafabbd880cb,27.48,0.1,2022-09-14T16:13:25.000Z
223338299406,15,The Pearl Kitchen,71667,US,Columbus,40.007,-82.865,4659a527-b493-4a69-8c5b-bf573904bc5c,15.29,0.15,2021-10-23T09:15:59.000Z
18,19,The Tasting Room,18235,US,Kearney,40.683,-99.085,18badad4-12b5-4d22-93d1-ba19f16bb03a,7.62,0.0,2021-10-05T10:20:35.000Z
34359738434,67,Crimson and Clover,87979,GB,London,51.514,-0.319,80444eaa-8acd-49e9-850a-2d9415baca4f,16.66,0.15,2021-10-23T13:03:07.000Z
13,14,The Gourmet Garden,18235,US,Champaign,40.131,-88.244,5e4376b5-86a7-4c2b-94f6-a7830b47d545,28.80,0.0,2021-10-25T19:56:37.000Z
120259084310,23,The Hungry Pig,40542,ES,Barcelona,41.394,2.156,4e7a9e4d-3664-45d3-8d05-3ca6fa1f1d75,9.46,0.0,2022-08-23T04:34:11.000Z
214748364841,42,The Daily Scoop,23242,AT,Vienna,48.222,16.357,076611bb-aa48-4c2f-8836-4362a6ee38ef,24.69,0.0,2022-08-15T09:44:48.000Z
13,14,The Gourmet Garden,18235,US,Champaign,40.131,-88.244,0f1dee45-4c0a-4370-8f90-7973938c49a4,27.09,0.0,2022-09-09T23:33:30.000Z
128849018915,36,Blue Ocean Grill,14894,US,Belle Fourche,44.663,-103.854,e79cffde-9aa1-435b-a9f7-97c08f7c29e2,21.63,0.0,2021-10-05T04:52:03.000Z
223338299406,15,The Pearl Kitchen,71667,US,Columbus,40.007,-82.865,61fc9a5e-a6b6-4953-beaa-8efa418e24ac,17.45,0.15,2021-10-10T15:17:42.000Z
111669149758,63,Cafe Paris,22875,NL,Amsterdam Zuidoost,52.310,4.942,f6f87c68-a1d0-4876-8f85-997c5f3b5134,18.89,0.15,2022-09-14T05:09:58.000Z
266287972420,69,Dragonfly Cafe,70700,GB,London,51.497,-0.156,43556766-422a-4ec3-b2d9-81817d69719f,12.17,0.05,2022-08-02T06:04:02.000Z
34359738434,67,Crimson and Clover,87979,GB,London,51.514,-0.319,7839a804-79cd-4599-8682-2c82c5a82326,20.73,0.0,2022-09-05T03:56:20.000Z
120259084292,5,The Hungry Hippo,40542,US,Houston,29.768,-95.460,e20e23a9-4de3-469f-8bd0-c01a65cb67bb,6.61,0.1,2021-10-14T11:14:09.000Z
128849018915,36,Blue Ocean Grill,14894,US,Belle Fourche,44.663,-103.854,dc5a4283-f080-4f90-ad98-639a311fd383,27.73,0.15,2021-10-05T20:53:16.000Z
188978561093,70,Earth and Vine,5034,GB,London,51.502,-0.158,82f02130-810c-4d6d-9af1-f74795517f37,1.63,0.15,2021-10-28T16:01:32.000Z
42949672972,13,The Firehouse,99501,US,El Cerrito,37.915,-122.311,9c8eb2a6-4957-4916-b444-a861bfd9827e,9.08,0.05,2021-10-01T16:01:35.000Z
42949672977,18,The Harvest Room,99501,US,Lancaster,40.057,-76.331,6e869cc5-d939-4254-b997-34792d4d16fe,21.33,0.05,2021-10-06T20:38:28.000Z
17179869184,1,Savoria,66775,US,Arvada,-8.700,115.164,f24e7de3-e7a1-426e-a4a3-bcee48e1615c,15.84,0.05,2022-09-04T03:00:07.000Z
137438953480,9,The Grill House,17484,US,San Francisco,37.800,-122.436,1e42bdb0-18dd-46ee-a900-ed8d619f6035,21.64,0.05,2021-10-14T10:35:47.000Z
85899345926,7,Cafe Roma,80392,US,Wellton,32.673,-114.146,9d3d01a9-eca7-4f4f-8101-2a1fe27f2d4e,26.32,0.0,2022-09-27T18:15:28.000Z
188978561093,70,Earth and Vine,5034,GB,London,51.502,-0.158,f78a9b17-1802-4495-8223-b33571c8f638,0.01,0.0,2022-09-29T03:05:35.000Z
111669149703,8,The Green Olive,22875,US,Birmingham,33.520,-86.809,ee76e467-2a93-4ae1-a638-e1f6535c80ce,17.32,0.1,2022-08-10T12:45:44.000Z
77309411341,14,The Gourmet Garden,63415,US,Bull Shoals,36.382,-92.591,b12a4802-99a7-4101-964d-22603a8a798a,15.96,0.05,2021-10-03T23:51:23.000Z
34359738434,67,Crimson and Clover,87979,GB,London,51.514,-0.319,b6c0aab5-4498-4fde-9b89-8cf96167b766,0.23,0.0,2021-10-25T16:13:16.000Z
188978561035,12,The Wooden Spoon,5034,US,Lavonia,34.445,-83.121,e60adf33-5811-448f-81e1-b9267672da20,2.81,0.0,2021-10-13T18:12:32.000Z
77309411340,13,The Firehouse,63415,US,Cushing,35.986,-96.742,75200213-2e53-4619-968d-b879bad49713,22.05,0.05,2021-10-22T15:32:09.000Z
85899345945,26,The Silver Spoon,80392,US,Newburgh,41.505,-74.073,73c6b02f-b003-4c55-aae2-a25b4dc40118,11.69,0.05,2021-10-11T09:05:02.000Z
77309411329,2,Bella Cucina,63415,US,Bowling Green,27.598,-81.824,0ae6f8c1-301e-4c36-ac8f-7715e83b1b3d,15.31,0.15,2021-10-29T11:32:59.000Z
25769803795,20,The Brasserie,95123,ES,Barcelona,41.385,2.179,8a479a32-6f43-45cc-b6ac-93288cb57876,5.94,0.0,2021-10-23T02:19:38.000Z
34359738382,15,The Pearl Kitchen,87979,US,New York,40.768,-73.985,4e209f2b-1dbd-4ecc-9586-71a9dfafa767,14.69,0.15,2022-09-16T17:45:27.000Z
120259084292,5,The Hungry Hippo,40542,US,Houston,29.768,-95.460,068b3c88-31aa-4aab-883a-c4ae737743b6,28.27,0.0,2022-08-16T00:05:55.000Z
77309411329,2,Bella Cucina,63415,US,Bowling Green,27.598,-81.824,6086273c-68a2-45d4-b982-ec89c441a7da,27.80,0.05,2022-08-25T12:37:38.000Z
94489280566,55,The Steak House,49283,GB,London,51.501,-0.163,e5fb81cd-b590-4e5c-ad4f-38101b105fc4,7.73,0.0,2022-08-20T12:57:17.000Z
223338299443,52,The Red Door,71667,GB,London,51.508,-0.131,278390af-dff7-4e86-93fa-23a555cc3670,24.97,0.15,2021-10-18T05:10:24.000Z
85899345926,7,Cafe Roma,80392,US,Wellton,32.673,-114.146,024182b2-74a2-4401-ab74-bb7cb3989ec5,10.44,0.0,2022-09-24T15:05:10.000Z
206158430225,18,The Harvest Room,76199,US,Bloomington,39.186,-86.533,6d1d337f-89ef-44d5-81b5-217e6c5971ac,15.82,0.05,2022-09-17T03:01:39.000Z
188978561100,77,Harvest Kitchen,5034,GB,London,51.527,-0.136,02d80782-af4b-491a-a24c-58f3f966a589,21.50,0.0,2021-10-13T16:50:09.000Z
146028888106,43,The Food House,6723,IT,Milan,45.465,9.191,d12db249-906a-4bb6-914c-c5f346c65bf4,10.47,0.15,2022-09-05T14:36:53.000Z
85899345954,35,Basilica Bistro,80392,IT,Milan,45.451,9.161,7db8f0ca-2b82-47be-8baf-b3bb2c19ec13,10.01,0.0,2021-10-23T01:51:01.000Z
